view_id,model,seed,feature,importance_mean,importance_std
rcaeval_recursive_service_fault_csv_windows,RandomForest,21,cpu_mean,0.0,0.0
rcaeval_recursive_service_fault_csv_windows,RandomForest,21,cpu_max,0.0,0.0
rcaeval_recursive_service_fault_csv_windows,RandomForest,21,memory_mean,0.0,0.0
rcaeval_recursive_service_fault_csv_windows,RandomForest,21,memory_max,0.0,0.0
rcaeval_recursive_service_fault_csv_windows,RandomForest,21,network_or_size_mean,0.0,0.0
rcaeval_recursive_service_fault_csv_windows,RandomForest,21,latency_mean,0.0,0.0
rcaeval_recursive_service_fault_csv_windows,RandomForest,21,request_rate,0.0,0.0
rcaeval_recursive_service_fault_csv_windows,RandomForest,21,latency_max,0.0,0.0
rcaeval_recursive_service_fault_csv_windows,RandomForest,21,latency_p95_proxy,0.0,0.0
rcaeval_recursive_service_fault_csv_windows,RandomForest,21,span_duration_mean,0.0,0.0
rcaeval_recursive_service_fault_csv_windows,RandomForest,21,latency_p99_proxy,0.0,0.0
rcaeval_recursive_service_fault_csv_windows,RandomForest,21,failed_span_ratio,0.0,0.0
